Name,CreatedBy,CreatedOn,TypeName,Space,Description,ExtSystem,ExtObject,ExtIdentifier,SerialNumber,InstallationDate,WarrantyStartDate,TagNumber,BarCode,AssetIdentifier,Area,Length,,
Fire Protection Fitting_865610,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2C05,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d354a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865612,bill.east@us.army.mil,2013-12-30T08:58:00,M_Elbow - Generic_Elbow - Generic,2C03,M_Elbow - Generic: Elbow - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d354c,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865613,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2C03,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d354d,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865631,bill.east@us.army.mil,2013-12-30T08:58:00,M_Elbow - Generic_Elbow - Generic,2D18,M_Elbow - Generic: Elbow - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d355f,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865632,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2D18,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3560,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865634,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2D18,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3562,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865636,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2D18,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3564,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865638,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2D21,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3566,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865640,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2D21,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3568,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865642,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2D21,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d356a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865644,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2D21,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d356c,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865646,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2BC2,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d356e,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865648,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2BC2,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3570,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865650,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2BC6,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3572,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865652,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2BC6,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3574,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865654,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2BC5,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3576,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865656,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2BC5,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3578,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865658,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2BC5,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d357a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865660,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2BC5,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d357c,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865662,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2BC5,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d357e,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865664,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2BC5,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3580,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865667,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2BC5,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3583,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865669,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2BC5,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3585,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865671,bill.east@us.army.mil,2013-12-30T08:58:00,M_Elbow - Generic_Elbow - Generic,2B02,M_Elbow - Generic: Elbow - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3587,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865672,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2B02,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3588,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865699,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2D05,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d35a3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865701,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2D05,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d35a5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865703,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2D05,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d35a7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865705,bill.east@us.army.mil,2013-12-30T08:58:00,M_Elbow - Generic_Elbow - Generic,2D05,M_Elbow - Generic: Elbow - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d35a9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865706,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2D05,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d35aa,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865760,bill.east@us.army.mil,2013-12-30T08:58:00,M_Elbow - Generic_Elbow - Generic,1BC4,M_Elbow - Generic: Elbow - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d35e0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865761,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,1BC4,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d35e1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865762,bill.east@us.army.mil,2013-12-30T08:58:00,M_Elbow - Generic_Elbow - Generic,1AC2,M_Elbow - Generic: Elbow - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d35e2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865763,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,1AC2,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d35e3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865764,bill.east@us.army.mil,2013-12-30T08:58:00,M_Elbow - Generic_Elbow - Generic,1C04,M_Elbow - Generic: Elbow - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d35e4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865765,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,1C04,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d35e5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865766,bill.east@us.army.mil,2013-12-30T08:58:00,M_Elbow - Generic_Elbow - Generic,1AC3,M_Elbow - Generic: Elbow - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d35e6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865767,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,1CC1,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d35e7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865770,bill.east@us.army.mil,2013-12-30T08:58:00,M_Elbow - Generic_Elbow - Generic,1CC1,M_Elbow - Generic: Elbow - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d35ea,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865771,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,1CC1,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d35eb,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865772,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,1CC1,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d35ec,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_865774,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,1CC1,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d35ee,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_866774,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,1CC3,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d39d6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_866776,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,1CC3,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d39d8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_866777,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,1CC3,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d39d9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_866779,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,1CC3,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d39db,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_866830,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,1DC5,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3a0e,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_866832,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,1DC5,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3a10,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_866833,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,1DC5,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3a11,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_866835,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,1DC5,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3a13,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_866837,bill.east@us.army.mil,2013-12-30T08:58:00,M_Elbow - Generic_Elbow - Generic,1A05,M_Elbow - Generic: Elbow - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3a15,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_866839,bill.east@us.army.mil,2013-12-30T08:58:00,M_Elbow - Generic_Elbow - Generic,1A05,M_Elbow - Generic: Elbow - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3a17,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_866841,bill.east@us.army.mil,2013-12-30T08:58:00,M_Elbow - Generic_Elbow - Generic,1A05,M_Elbow - Generic: Elbow - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3a19,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_866843,bill.east@us.army.mil,2013-12-30T08:58:00,M_Elbow - Generic_Elbow - Generic,1A05,M_Elbow - Generic: Elbow - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3a1b,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_866949,bill.east@us.army.mil,2013-12-30T08:58:00,M_Cross - Generic_Cross - Generic,1EC1,M_Cross - Generic: Cross - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3a85,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_866950,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,1EC1,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3a86,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_866951,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,1EC1,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3a87,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_867062,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2A09,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3af6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_867064,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2A09,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3af8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_867065,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2A09,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3af9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_867067,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2AC3,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3afb,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_867069,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2AC3,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3afd,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_867070,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,2AC3,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3afe,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_867072,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,2AC3,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3b00,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_867332,bill.east@us.army.mil,2013-12-30T08:58:00,M_Elbow - Generic_Elbow - Generic,1BC2,M_Elbow - Generic: Elbow - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3c04,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_867334,bill.east@us.army.mil,2013-12-30T08:58:00,M_Elbow - Generic_Elbow - Generic,1BC2,M_Elbow - Generic: Elbow - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3c06,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_867336,bill.east@us.army.mil,2013-12-30T08:58:00,M_Elbow - Generic_Elbow - Generic,1BC2,M_Elbow - Generic: Elbow - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3c08,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_867337,bill.east@us.army.mil,2013-12-30T08:58:00,M_Elbow - Generic_Elbow - Generic,1BC2,M_Elbow - Generic: Elbow - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3c09,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_867379,bill.east@us.army.mil,2013-12-30T08:58:00,M_Tee - Generic_Tee - Generic,1DC4,M_Tee - Generic: Tee - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3c33,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
Fire Protection Fitting_867381,bill.east@us.army.mil,2013-12-30T08:58:00,M_Transition - Generic_Transition - Generic,1DC4,M_Transition - Generic: Transition - Generic,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.FamilyInstance,4ec17585-c36e-4cc3-8301-61df48a06d7e-000d3c35,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,
