Name,CreatedBy,CreatedOn,Category,SheetName,RowName,Value,Unit,ExtSystem,ExtObject,ExtIdentifier,Description,AllowedValues,,,,,,
FAN - MAX. RPM,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,52_853604,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999634,n/a,n/a,,,,,,
FAN - MAX. SOUND POWER LEVEL db 3rd OCTIVE BAND,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,52_853604,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999648,n/a,n/a,,,,,,
FAN - POWER - CYC,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,52_853604,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999646,n/a,n/a,,,,,,
FAN - POWER - PH,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,52_853604,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999644,n/a,n/a,,,,,,
FAN - POWER - VOLT,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,52_853604,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999642,n/a,n/a,,,,,,
FAN - REMARKS,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,52_853604,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999652,n/a,n/a,,,,,,
FAN - SONES ±,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,52_853604,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999640,n/a,n/a,,,,,,
FAN - TOTAL AIR L/s,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,52_853604,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999628,n/a,n/a,,,,,,
FAN - TYPE FAN,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,52_853604,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999632,n/a,n/a,,,,,,
EQUIPMENT - ELEC. - CHARACTERISTIC,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,53_853605,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001499,n/a,n/a,,,,,,
EQUIPMENT - ELEC. - VLT,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,53_853605,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001495,n/a,n/a,,,,,,
EQUIPMENT - LOG,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,53_853605,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001453,n/a,n/a,,,,,,
EQUIPMENT - MEDICAL GAS - AIR,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,53_853605,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001483,n/a,n/a,,,,,,
EQUIPMENT - PLUMBING - COLD WTR,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,53_853605,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001475,n/a,n/a,,,,,,
EQUIPMENT - PLUMBING - DRAIN,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,53_853605,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001480,n/a,n/a,,,,,,
EQUIPMENT - REMARKS,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,53_853605,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001503,n/a,n/a,,,,,,
EQUIPMENT - SPEC. SECT.,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,53_853605,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001459,n/a,n/a,,,,,,
FAN - DESIGN MOTOR WATTS,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,53_853605,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999638,n/a,n/a,,,,,,
FAN - DRIVE,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,53_853605,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999650,n/a,n/a,,,,,,
FAN - EXT. S.P. Pa,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,53_853605,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999636,n/a,n/a,,,,,,
FAN - INTERLOCK WITH,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,53_853605,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999630,n/a,n/a,,,,,,
FAN - MAX. RPM,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,53_853605,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999634,n/a,n/a,,,,,,
FAN - MAX. SOUND POWER LEVEL db 3rd OCTIVE BAND,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,53_853605,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999648,n/a,n/a,,,,,,
FAN - POWER - CYC,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,53_853605,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999646,n/a,n/a,,,,,,
FAN - POWER - PH,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,53_853605,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999644,n/a,n/a,,,,,,
FAN - POWER - VOLT,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,53_853605,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999642,n/a,n/a,,,,,,
FAN - REMARKS,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,53_853605,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999652,n/a,n/a,,,,,,
FAN - SONES ±,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,53_853605,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999640,n/a,n/a,,,,,,
FAN - TOTAL AIR L/s,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,53_853605,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999628,n/a,n/a,,,,,,
FAN - TYPE FAN,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,53_853605,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999632,n/a,n/a,,,,,,
EQUIPMENT - ELEC. - CHARACTERISTIC,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,54_853606,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001499,n/a,n/a,,,,,,
EQUIPMENT - ELEC. - VLT,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,54_853606,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001495,n/a,n/a,,,,,,
EQUIPMENT - LOG,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,54_853606,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001453,n/a,n/a,,,,,,
EQUIPMENT - MEDICAL GAS - AIR,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,54_853606,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001483,n/a,n/a,,,,,,
EQUIPMENT - PLUMBING - COLD WTR,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,54_853606,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001475,n/a,n/a,,,,,,
EQUIPMENT - PLUMBING - DRAIN,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,54_853606,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001480,n/a,n/a,,,,,,
EQUIPMENT - REMARKS,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,54_853606,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001503,n/a,n/a,,,,,,
EQUIPMENT - SPEC. SECT.,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,54_853606,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001459,n/a,n/a,,,,,,
FAN - DESIGN MOTOR WATTS,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,54_853606,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999638,n/a,n/a,,,,,,
FAN - DRIVE,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,54_853606,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999650,n/a,n/a,,,,,,
FAN - EXT. S.P. Pa,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,54_853606,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999636,n/a,n/a,,,,,,
FAN - INTERLOCK WITH,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,54_853606,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999630,n/a,n/a,,,,,,
FAN - MAX. RPM,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,54_853606,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999634,n/a,n/a,,,,,,
FAN - MAX. SOUND POWER LEVEL db 3rd OCTIVE BAND,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,54_853606,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999648,n/a,n/a,,,,,,
FAN - POWER - CYC,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,54_853606,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999646,n/a,n/a,,,,,,
FAN - POWER - PH,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,54_853606,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999644,n/a,n/a,,,,,,
FAN - POWER - VOLT,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,54_853606,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999642,n/a,n/a,,,,,,
FAN - REMARKS,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,54_853606,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999652,n/a,n/a,,,,,,
FAN - SONES ±,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,54_853606,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999640,n/a,n/a,,,,,,
FAN - TOTAL AIR L/s,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,54_853606,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999628,n/a,n/a,,,,,,
FAN - TYPE FAN,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,54_853606,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999632,n/a,n/a,,,,,,
EQUIPMENT - ELEC. - CHARACTERISTIC,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,SS_853658,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001499,n/a,n/a,,,,,,
EQUIPMENT - ELEC. - VLT,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,SS_853658,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001495,n/a,n/a,,,,,,
EQUIPMENT - LOG,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,SS_853658,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001453,n/a,n/a,,,,,,
EQUIPMENT - MEDICAL GAS - AIR,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,SS_853658,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001483,n/a,n/a,,,,,,
EQUIPMENT - PLUMBING - COLD WTR,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,SS_853658,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001475,n/a,n/a,,,,,,
EQUIPMENT - PLUMBING - DRAIN,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,SS_853658,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001480,n/a,n/a,,,,,,
EQUIPMENT - REMARKS,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,SS_853658,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001503,n/a,n/a,,,,,,
EQUIPMENT - SPEC. SECT.,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,SS_853658,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001459,n/a,n/a,,,,,,
FAN - DESIGN MOTOR WATTS,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,SS_853658,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999638,n/a,n/a,,,,,,
FAN - DRIVE,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,SS_853658,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999650,n/a,n/a,,,,,,
FAN - EXT. S.P. Pa,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,SS_853658,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999636,n/a,n/a,,,,,,
FAN - INTERLOCK WITH,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,SS_853658,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999630,n/a,n/a,,,,,,
FAN - MAX. RPM,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,SS_853658,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999634,n/a,n/a,,,,,,
FAN - MAX. SOUND POWER LEVEL db 3rd OCTIVE BAND,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,SS_853658,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999648,n/a,n/a,,,,,,
FAN - POWER - CYC,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,SS_853658,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999646,n/a,n/a,,,,,,
FAN - POWER - PH,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,SS_853658,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999644,n/a,n/a,,,,,,
FAN - POWER - VOLT,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,SS_853658,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999642,n/a,n/a,,,,,,
FAN - REMARKS,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,SS_853658,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999652,n/a,n/a,,,,,,
FAN - SONES ±,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,SS_853658,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999640,n/a,n/a,,,,,,
FAN - TOTAL AIR L/s,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,SS_853658,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999628,n/a,n/a,,,,,,
FAN - TYPE FAN,bill.east@us.army.mil,2013-12-30T08:57:58,Approved,Component,SS_853658,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999632,n/a,n/a,,,,,,
EQUIPMENT - ELEC. - CHARACTERISTIC,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001499,n/a,n/a,,,,,,
EQUIPMENT - ELEC. - VLT,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001495,n/a,n/a,,,,,,
EQUIPMENT - LOG,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001453,n/a,n/a,,,,,,
EQUIPMENT - MEDICAL GAS - AIR,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001483,n/a,n/a,,,,,,
EQUIPMENT - PLUMBING - COLD WTR,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001475,n/a,n/a,,,,,,
EQUIPMENT - PLUMBING - DRAIN,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001480,n/a,n/a,,,,,,
EQUIPMENT - REMARKS,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001503,n/a,n/a,,,,,,
EQUIPMENT - SPEC. SECT.,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001459,n/a,n/a,,,,,,
FAN - DESIGN MOTOR WATTS,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999638,n/a,n/a,,,,,,
FAN - DRIVE,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999650,n/a,n/a,,,,,,
FAN - EXT. S.P. Pa,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999636,n/a,n/a,,,,,,
FAN - INTERLOCK WITH,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999630,n/a,n/a,,,,,,
FAN - MAX. RPM,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999634,n/a,n/a,,,,,,
FAN - MAX. SOUND POWER LEVEL db 3rd OCTIVE BAND,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999648,n/a,n/a,,,,,,
FAN - POWER - CYC,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999646,n/a,n/a,,,,,,
FAN - POWER - PH,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999644,n/a,n/a,,,,,,
FAN - POWER - VOLT,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999642,n/a,n/a,,,,,,
FAN - REMARKS,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999652,n/a,n/a,,,,,,
FAN - SONES ±,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999640,n/a,n/a,,,,,,
FAN - TOTAL AIR L/s,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999628,n/a,n/a,,,,,,
FAN - TYPE FAN,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-2,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999632,n/a,n/a,,,,,,
EQUIPMENT - ELEC. - CHARACTERISTIC,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001499,n/a,n/a,,,,,,
EQUIPMENT - ELEC. - VLT,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001495,n/a,n/a,,,,,,
EQUIPMENT - LOG,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001453,n/a,n/a,,,,,,
EQUIPMENT - MEDICAL GAS - AIR,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001483,n/a,n/a,,,,,,
EQUIPMENT - PLUMBING - COLD WTR,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001475,n/a,n/a,,,,,,
EQUIPMENT - PLUMBING - DRAIN,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001480,n/a,n/a,,,,,,
EQUIPMENT - REMARKS,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001503,n/a,n/a,,,,,,
EQUIPMENT - SPEC. SECT.,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,1001459,n/a,n/a,,,,,,
FAN - DESIGN MOTOR WATTS,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999638,n/a,n/a,,,,,,
FAN - DRIVE,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999650,n/a,n/a,,,,,,
FAN - EXT. S.P. Pa,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999636,n/a,n/a,,,,,,
FAN - INTERLOCK WITH,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999630,n/a,n/a,,,,,,
FAN - MAX. RPM,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999634,n/a,n/a,,,,,,
FAN - MAX. SOUND POWER LEVEL db 3rd OCTIVE BAND,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999648,n/a,n/a,,,,,,
FAN - POWER - CYC,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999646,n/a,n/a,,,,,,
FAN - POWER - PH,danielle.r.love@usace.army.mil,2013-12-30T08:57:58,Approved,Component,AHU-1,n/a,n/a,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.Parameter,999644,n/a,n/a,,,,,,
