Name,CreatedBy,CreatedOn,Category,SheetName,RowName,CoordinateXAxis,CoordinateYAxis,CoordinateZAxis,ExtSystem,ExtObject,ExtIdentifier,ClockwiseRotation,ElevationalRotation,YawRotation,,,,
72_439593_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,72_439593,-90.56934,133.08543,17.99541,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
72_439593_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,72_439593,-89.27165,135.05393,20.94816,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
73_440023_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,73_440023,-140.69325,43.15913,17.99541,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
73_440023_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,73_440023,-138.72475,44.55525,20.94816,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
74_440147_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,74_440147,-4.48491,46.6237,17.99541,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
74_440147_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,74_440147,-2.5164,47.94763,20.94816,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
75_440201_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,75_440201,-25.11003,69.54868,17.99541,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
75_440201_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,75_440201,-23.78609,71.51719,20.94816,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
76_440307_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,76_440307,-22.53937,69.54868,17.99541,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
76_440307_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,76_440307,-21.21543,71.51719,20.94816,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
77_443560_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,77_443560,-97.76874,132.80216,17.99541,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
77_443560_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,77_443560,-95.89895,136.05098,18.63082,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
78_443641_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,78_443641,-97.77545,129.29494,17.99541,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
78_443641_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,78_443641,-95.90566,132.54376,18.63082,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
79_443686_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,79_443686,-140.49622,130.60199,3.00197,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
79_443686_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,79_443686,-137.24741,132.47178,3.63739,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
80_445047_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,80_445047,-133.20374,180.27559,0.12697,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
80_445047_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,80_445047,-132.70374,181.35892,4.7103,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
81_446560_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,81_446560,-133.20374,127.3727,1.125,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
81_446560_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,81_446560,-132.70374,128.45604,5.70833,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
82_446621_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,82_446621,-124.14698,127.17356,1.125,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
82_446621_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,82_446621,-123.06365,127.67356,5.70833,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
83_446729_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,83_446729,-73.31004,127.46063,1.125,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
83_446729_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,83_446729,-72.81004,128.54396,5.70833,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
84_447051_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,84_447051,-57.27034,144.4393,1.125,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
84_447051_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,84_447051,-56.18701,144.9393,5.70833,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
85_447354_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,85_447354,-56.96522,164.49967,1.125,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
85_447354_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,85_447354,-55.88189,164.99967,5.70833,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
86_447624_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,86_447624,-44.56759,138.09876,1.125,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
86_447624_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,86_447624,-43.48425,138.59876,5.70833,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
87_448412_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,87_448412,-0.96293,86.07546,1.125,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
87_448412_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,87_448412,-0.46293,87.15879,5.70833,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
88_448627_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,88_448627,-19.65281,70.47605,1.125,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
88_448627_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,88_448627,-18.56947,70.97605,5.70833,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
89_448708_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,89_448708,-21.8832,52.08366,1.125,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
89_448708_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,89_448708,-20.79987,52.58366,5.70833,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
90_448821_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,90_448821,-121.35335,41.48294,1.125,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
90_448821_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,90_448821,-120.85335,42.56627,5.70833,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
91_449231_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,91_449231,-120.18996,41.41732,1.125,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
91_449231_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,91_449231,-119.68996,42.50066,5.70833,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
92_449283_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,92_449283,-139.60039,45.51345,1.125,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
92_449283_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,92_449283,-138.51706,46.01345,5.70833,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
93_449421_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,93_449421,-135.70932,79.38484,1.125,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
93_449421_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,93_449421,-134.62598,79.88484,5.70833,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
94_449908_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,94_449908,-138.00591,78.29549,3.28084,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
94_449908_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,94_449908,-136.0374,79.59318,6.2336,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
95_452118_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,95_452118,-103.59219,134.73277,16.11844,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
95_452118_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,95_452118,-103.09219,135.8161,20.70177,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
96_452259_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,96_452259,-89.28314,131.66518,16.11844,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
96_452259_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,96_452259,-88.78314,132.74851,20.70177,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
97_452378_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,97_452378,-66.77657,133.15105,16.11844,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
97_452378_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,97_452378,-66.27657,134.23438,20.70177,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
98_452606_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,98_452606,-66.77657,117.63267,16.11844,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
98_452606_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,98_452606,-66.27657,118.71601,20.70177,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
99_452851_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,99_452851,-22.83104,68.26391,16.11844,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
99_452851_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,99_452851,-22.33104,69.34724,20.70177,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
100_453335_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,100_453335,-23.99442,72.11627,16.11844,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
100_453335_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,100_453335,-23.49442,73.1996,20.70177,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
101_453467_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,101_453467,-7.021,47.7393,16.11844,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
101_453467_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,101_453467,-5.93766,48.2393,20.70177,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
102_453673_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,102_453673,-141.32185,41.58215,16.11844,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
102_453673_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,102_453673,-140.82185,42.66548,20.70177,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
103_854520_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,103_854520,-67.87238,39.71129,2.33924,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
103_854520_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,103_854520,-66.11713,41.30249,3.08793,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
104_854524_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,104_854524,-159.35039,98.81398,2.33924,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
104_854524_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,104_854524,-157.75919,100.56923,3.08793,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
105_854526_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,105_854526,-119.34875,48.85171,2.33924,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
105_854526_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,105_854526,-117.5935,50.44291,3.08793,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
106_854528_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,106_854528,-119.89829,42.91182,2.33924,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
106_854528_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,106_854528,-118.30709,44.66707,3.08793,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
107_854530_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,107_854530,-122.73622,42.99183,2.33924,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
107_854530_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,107_854530,-121.14501,44.74708,3.08793,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
108_854532_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,108_854532,-123.56168,46.06747,0.38921,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
108_854532_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,108_854532,-121.14501,47.73414,2.68159,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
109_854533_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,109_854533,-119.89829,46.06747,0.38921,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
109_854533_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,109_854533,-117.48163,47.73414,2.68159,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
110_854534_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,110_854534,-112.91831,30.59383,2.33924,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
110_854534_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,110_854534,-111.16306,32.18504,3.08793,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
111_854536_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,111_854536,-141.38123,39.98031,0.38921,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
111_854536_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,111_854536,-138.96457,41.64698,2.68159,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
112_854538_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,112_854538,-141.38123,43.54495,2.33924,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
112_854538_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,112_854538,-139.79003,45.3002,3.08793,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
113_854540_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,113_854540,-23.62197,52.85082,2.33924,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
113_854540_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,113_854540,-22.03076,54.60607,3.08793,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
114_854543_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,114_854543,-2.3458,64.44027,2.33924,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
114_854543_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,114_854543,-0.75459,66.19552,3.08793,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
115_854545_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,115_854545,-2.3458,79.54918,2.33924,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
115_854545_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,115_854545,-0.75459,81.30443,3.08793,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
116_854547_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,116_854547,-3.1086,91.0269,2.33924,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
116_854547_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,116_854547,-1.35335,92.61811,3.08793,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
117_854549_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,117_854549,-5.42651,90.20144,0.38921,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
117_854549_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,117_854549,-3.75984,92.61811,2.68159,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
118_854550_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,118_854550,-18.85663,83.51378,2.33924,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
118_854550_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,118_854550,-17.10138,85.10499,3.08793,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
119_854552_LowerLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-lowerleft,Component,119_854552,-18.32341,71.33003,2.33924,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
119_854552_UpperRightLeft,bill.east@us.army.mil,2013-12-30T08:58:02,Box-upperright,Component,119_854552,-16.7322,73.08528,3.08793,"Autodesk Revit 2014, Build: 20131024_2115(x64)",Autodesk.Revit.DB.XYZ,Autodesk.Revit.DB.XYZ,0,0,0,,,,
